ts	src	dst	type	ser	irt	seq	expected	data
103890	6002	6001	DAT	874	908	525	709	x'4252740aaae82444d14988a293a88a4e4315811403000000ffff'
103906	6001	6002	DAT	909	874	709	526	x'02e93905f5f76988de5310bd2721148807000000ffff'
103937	6002	6001	DAT	875	909	526	710	x'022a3a055104a200000000ffff'
103968	6001	6002	DAT	910	875	710	527	x'02e9398dd003000000ffff'
103984	6002	6001	DAT	876	910	527	711	x'02899e86889e46d57306a208240a000000ffff'
104015	6001	6002	ACK	911	876	711	528	x''
104078	6001	6002	DAT	912	0	711	528	x'02a93d03517b1aa2e83454d119842200000000ffff'
104093	6002	6001	DAT	877	912	528	712	x'42123d0bd57306a207aa084401000000ffff'
104109	6001	6002	ACK	913	877	712	529	x''
104172	6001	6002	DAT	914	0	712	529	x'02293a0b517406a2e80c54d159842200000000ffff'
104187	6002	6001	DAT	878	914	529	713	x'4252740eaae82c44d15988221005000000ffff'
104218	6001	6002	ACK	915	878	713	530	x''
104281	6001	6002	DAT	916	0	713	530	x'02293a07517416a2e82c54d139842200000000ffff'
104297	6002	6001	DAT	879	916	530	714	x'4252741eaae81c44d13988221005000000ffff'
104312	6001	6002	DAT	917	879	714	531	x'02293a0f51740ea2084401000000ffff'
104343	6002	6001	ACK	880	917	531	715	x''
104375	6001	6002	DAT	918	0	715	531	x'02293a8f5004000000ffff'
104390	6002	6001	DAT	881	918	531	716	x'42527401aae83c44d17988221005000000ffff'
104422	6001	6002	DAT	919	881	716	532	x'0229ba0051741ea2084401000000ffff'
104437	6002	6001	ACK	882	919	532	717	x''
104484	6001	6002	DAT	920	0	717	532	x'0229ba805004000000ffff'
104500	6002	6001	DAT	883	920	532	718	x'42527411aae80244d10588221005000000ffff'
104515	6001	6002	DAT	921	883	718	533	x'0229ba08517401a2084401000000ffff'
104547	6002	6001	ACK	884	921	533	719	x''
104593	6001	6002	DAT	922	0	719	533	x'0229ba885004000000ffff'
104593	6002	6001	DAT	885	922	533	720	x'42527409aae82244d14588221005000000ffff'
104625	6001	6002	DAT	923	885	720	534	x'0229ba04517411a2084401000000ffff'
104640	6002	6001	ACK	886	923	534	721	x''
104687	6001	6002	DAT	924	0	721	534	x'0229ba845004000000ffff'
104703	6002	6001	DAT	887	924	534	722	x'42527419aae81244d12588221005000000ffff'
104718	6001	6002	ACK	925	887	722	535	x''
104781	6001	6002	DAT	926	0	722	535	x'0229ba0c517409a2e81254d165842200000000ffff'
104797	6002	6001	DAT	888	926	535	723	x'42527405aae83244d16588221005000000ffff'
104828	6001	6002	DAT	927	888	723	536	x'0229ba02517419a2084401000000ffff'
104843	6002	6001	ACK	889	927	536	724	x''
104890	6001	6002	DAT	928	0	724	536	x'0229ba825004000000ffff'
104922	6002	6001	DAT	890	928	536	725	x'02895e81885e81885e41d57a15c800000000ffff'
104937	6001	6002	DAT	929	890	725	537	x'0229ba0a517405a2084401000000ffff'
104968	6002	6001	ACK	891	929	537	726	x''
105000	6001	6002	DAT	930	0	726	537	x'0229ba8a5004000000ffff'
105015	6002	6001	DAT	892	930	537	727	x'0229ba0a51741555f61a440f4814000000ffff'
105047	6001	6002	DAT	931	892	727	538	x'0229ba06517415a2084401000000ffff'
105062	6002	6001	ACK	893	931	538	728	x''
105125	6001	6002	DAT	932	0	728	538	x'0229ba865004000000ffff'
105125	6002	6001	ACK	894	932	538	729	x''
105218	6001	6002	DAT	933	0	729	538	x'0271af23b800000000ffff'
105218	6002	6001	DAT	895	933	538	730	x'4212bd0ed5730da207aae81aaaa21b504520c500000000ffff'
105250	6001	6002	DAT	934	895	730	539	x'02e9b90e8dd91b10bdd7217aaf4128100f000000ffff'
105265	6002	6001	DAT	896	934	539	731	x'022aba0e5104a200000000ffff'
105297	6001	6002	ACK	935	896	731	540	x''
105328	6001	6002	DAT	936	0	731	540	x'02e9b981d003000000ffff'
105328	6002	6001	ACK	897	936	540	732	x''
105422	6001	6002	DAT	937	0	732	540	x'02716f22b800000000ffff'
105422	6002	6001	DAT	898	937	540	733	x'42527413aae80644d10d88a21ba88a6e4115811403000000ffff'
105453	6001	6002	ACK	938	898	733	541	x''
105515	6001	6002	DAT	939	0	733	541	x'0269bd0935e216c4889b10bd203d96ece0246c0c110469bd85d00a000000ffff'
105531	6002	6001	ACK	899	939	541	734	x''
105547	6002	6001	DAT	900	0	541	734	x'4212be0d15be05d17b0ba2f7268402f100000000ffff'
105578	6001	6002	ACK	940	900	734	542	x''
105625	6001	6002	DAT	941	0	734	542	x'0269b90dd1720ba2e516237cbf0d48ed6d845a00000000ffff'
105625	6002	6001	DAT	901	941	542	735	x'42527b07aaf63644ed6d88221005000000ffff'
105656	6001	6002	DAT	942	901	735	543	x'02a9bd03517b1ba2164401000000ffff'
105672	6002	6001	ACK	902	942	543	736	x''
105718	6001	6002	DAT	943	0	736	543	x'0229ba835004000000ffff'
105734	6002	6001	DAT	903	943	543	737	x'42527417aae80e44d11d88221005000000ffff'
105750	6001	6002	DAT	944	903	737	544	x'0229ba0b517407a2084401000000ffff'
105781	6002	6001	ACK	904	944	544	738	x''
105828	6001	6002	DAT	945	0	738	544	x'0229ba8b5004000000ffff'
105828	6002	6001	DAT	905	945	544	739	x'4252740faae82e44d15d88221005000000ffff'
105859	6001	6002	DAT	946	905	739	545	x'0229ba07517417a2e82ec2a100000000ffff'
105890	6002	6001	ACK	906	946	545	740	x''
105922	6001	6002	DAT	947	0	740	545	x'02a9bd87500b000000ffff'
105937	6002	6001	DAT	907	947	545	741	x'4252741faae81e44d13d88221005000000ffff'
105953	6001	6002	DAT	948	907	741	546	x'02a9bd0f517b0fa2164401000000ffff'
105984	6002	6001	ACK	908	948	546	742	x''
106031	6001	6002	DAT	949	0	742	546	x'0229ba8f5004000000ffff'
106031	6002	6001	ACK	909	949	546	743	x''
106140	6001	6002	DAT	950	0	743	546	x'02711f20b800000000ffff'
106140	6002	6001	DAT	910	950	546	744	x'4252f400aae83e44d17d88a2fba88a1e4215811403000000ffff'
106156	6001	6002	ACK	951	910	744	547	x''
106234	6001	6002	DAT	952	0	744	547	x'02e979000d908710bd0f207aef4328a824b8a10bd503000000ffff'
106234	6002	6001	DAT	911	952	547	745	x'42127e04157e08d1fb10a217a408000000ffff'
106265	6002	6001	DAT	912	0	548	745	x'3286f000000000ffff'
106265	6001	6002	DAT	953	911	745	548	x'02a97d0451fb10a2084401000000ffff'
106297	6001	6002	ACK	954	912	746	549	x''
106297	6002	6001	ACK	913	953	549	746	x''
106343	6001	6002	DAT	955	0	746	549	x'02297a845004000000ffff'
106343	6002	6001	ACK	914	955	549	747	x''
106359	6002	6001	DAT	915	0	549	747	x'4252fb18aaf61144ed2388221005000000ffff'
106390	6001	6002	DAT	956	915	747	550	x'02297a0c51f408a2084401000000ffff'
106422	6002	6001	ACK	916	956	550	748	x''
106437	6001	6002	DAT	957	0	748	550	x'02297a8c5004000000ffff'
106437	6002	6001	DAT	917	957	550	749	x'4252f404aae83144d16388221005000000ffff'
106468	6001	6002	DAT	958	917	749	551	x'02297a0251f418a2084401000000ffff'
106500	6002	6001	ACK	918	958	551	750	x''
106531	6001	6002	DAT	959	0	750	551	x'02297a825004000000ffff'
106547	6002	6001	DAT	919	959	551	751	x'4252f414aae80944d11388221005000000ffff'
106578	6001	6002	DAT	960	919	751	552	x'02297a0a51f404a2084401000000ffff'
106593	6002	6001	ACK	920	960	552	752	x''
106640	6001	6002	DAT	961	0	752	552	x'02297a8a5004000000ffff'
106640	6002	6001	DAT	921	961	552	753	x'4252f40caae82944d15388221005000000ffff'
106672	6001	6002	DAT	962	921	753	553	x'02297a0651f414a2084401000000ffff'
106703	6002	6001	ACK	922	962	553	754	x''
106750	6001	6002	DAT	963	0	754	553	x'02297a865004000000ffff'
106750	6002	6001	DAT	923	963	553	755	x'4252f41caae81944d13388221005000000ffff'
106781	6001	6002	ACK	964	923	755	554	x''
106843	6002	6001	DAT	924	0	554	755	x'4252f402c800000000ffff'
106843	6001	6002	DAT	965	0	755	554	x'02297a0e51f40ca2e81954d173842200000000ffff'
106875	6002	6001	DAT	925	965	555	756	x'02297a0e51f41ca2084401000000ffff'
106875	6001	6002	DAT	966	924	756	555	x'022902b5dc01000000ffff'
106906	6001	6002	DAT	967	925	757	556	x'022a7a0e5104a200000000ffff'
106906	6002	6001	ACK	926	967	556	758	x''
106953	6002	6001	DAT	927	0	556	758	x'4252f412c800000000ffff'
106953	6001	6002	DAT	968	0	758	556	x'02297a815004000000ffff'
106984	6001	6002	ACK	969	927	759	557	x''
106984	6002	6001	DAT	928	968	557	759	x'02297a0151f402a2084401000000ffff'
107000	6001	6002	DAT	970	928	759	558	x'02297a0951f402a2084401000000ffff'
107031	6002	6001	ACK	929	970	558	760	x''
107062	6002	6001	DAT	930	0	558	760	x'4252f40ac800000000ffff'
107062	6001	6002	DAT	971	0	760	558	x'd49b4f4b945114878ff7ee4a6863042edab5d145b85368d350b8ce7470f26f6a3aeaa285b46ad3a20f11b973ab08eac68d208422a2a08b2085d0488afa12f53b9c0ef7ce7de7bedd1967c0593c308bd9bfeffb9ce7c77ffae5fed4fef50e3fdef8e7bf379acccde47f8ac5bfa9b06e490d8aef53bc387940b5dd607a285fc7f4918ca158cb3c2251339ca1ab9e794cee5ef3849caae927d1357cbff1950ddf727c6df30c0c50a5be29921b59a9cad1a1d518180713e4d4ce14980633249a6716cc81329827b9172d527dfa47475c6fa9b2b0612df48eb2954daa2aaa76a3cad346cb140fb05728ae90f4ceb50ad6484663ebe4e2ec0db009b6287b07e3683bbc85a98ae267fc2e6595d41ec5b5d411c9fd4cc3ef134a1ba99d5376a876012e295f65357bb4d66cfd152b9d5a5d81c5eaa8c1b6d62ea4ea1d00c6ca295fab85f5544cb135aaa4ba89e3c25ad5dcefb6da6fc1d729bcc251e32de3868dacf262e3c60e70d748ac7fcfb860bfd33437da8fdda47b4d5a41d6082dc8a34c0df98bc68d334b265f176adccf77ef546dc8b7715f1df29d5cf56158a855bb995f5727b6c230b491aaf1d0886e3c3295caf1049c9ab87afc02ce8c1ba3e6557adfc19591a1ea0ff0d3b81184af2ac32104370779cad2ef117c75f907a4ea4b6e146edbfa4bc04e9bde32a806e5a641556817e8b6d2'
107078	6002	6001	ACK	931	971	559	761	x''
107078	6001	6002	DAT	972	930	761	559	x'38b016e5cee1a14dd7a3294d443dfa549b8901f01c0c822150b4d2510c8312780146c0281803e360024c829760ca8a999a01afc02c9803652b1dc60258b4d263c4c6c44b5606c56f6c7347c5ac76c3617135bdcb43e30f565a918f60d93656f986adc99695de4455b07627ac84b5d8e481f38e9591b3d69ba12ade03fb5694f181cd6ae37008edeb631e44d75a82e68d67f81bdb99cac2d34f051ecf94df6f17f8a59d4ac79bfc05439fbfbd8e752f7f010000ffff028d00805a0f00000000ffff'
107109	6002	6001	ACK	932	972	559	762	x''
107156	6002	6001	DAT	933	0	559	762	x'02297a0951f412a2e825aaa2d74006000000ffff'
107156	6001	6002	DAT	973	0	762	559	x'02f5f94134b4cf0f000000ffff'
107187	6002	6001	DAT	934	973	560	763	x'02297a0551f40aa2084401000000ffff'
107187	6001	6002	DAT	974	933	763	560	x'0209831a1426ece0f685318402000000ffff'
107203	6002	6001	ACK	935	974	561	764	x''
107203	6001	6002	DAT	975	934	764	561	x'02f25e4178200a000000ffff'
107234	6002	6001	ACK	936	975	561	765	x''
107265	6001	6002	DAT	976	0	765	561	x'0269798dd002000000ffff'
107265	6002	6001	DAT	937	976	561	766	x'4252f406c800000000ffff'
107281	6002	6001	DAT	938	0	562	766	x'02297a0d51f41aa2084401000000ffff'
107281	6001	6002	DAT	977	937	766	562	x'026901b53f00000000ffff'
107312	6002	6001	ACK	939	977	563	767	x''
107312	6001	6002	DAT	978	938	767	563	x'022a7a0d5104a200000000ffff'
107328	6002	6001	DAT	940	978	563	768	x'4252f416c800000000ffff'
107359	6001	6002	DAT	979	940	768	564	x'0289be852a7e83500c000000ffff'
107390	6002	6001	DAT	941	979	564	769	x'02297a0351f406a2084401000000ffff'
107406	6001	6002	DAT	980	941	769	565	x'022a7a035104a200000000ffff'
107437	6002	6001	ACK	942	980	565	770	x''
107468	6002	6001	DAT	943	0	565	770	x'4252f40ec800000000ffff'
107468	6001	6002	DAT	981	943	770	566	x'0249be453509d48201000000ffff'
107484	6002	6001	ACK	944	981	566	771	x''
107562	6002	6001	DAT	945	0	566	771	x'02297a0b51f416a2e82daaa2f74006000000ffff'
107562	6001	6002	DAT	982	945	771	567	x'0209bf43157e0fb1e02d442f8802000000ffff'
107593	6002	6001	ACK	946	982	567	772	x''
107656	6002	6001	DAT	947	0	567	772	x'02297a0751f40ea2e81daaa20f4006000000ffff'
107672	6001	6002	DAT	983	947	772	568	x'02297a8faae80344d13b88221005000000ffff'
107703	6002	6001	DAT	948	983	568	773	x'02297a0f51f41ea2084401000000ffff'
107718	6001	6002	DAT	984	948	773	569	x'02f2de4378200a000000ffff'
107750	6002	6001	DAT	949	984	569	774	x'4252f411c800000000ffff'
107765	6001	6002	ACK	985	949	774	570	x''
107859	6002	6001	DAT	950	0	570	774	x'42e27e023200000000ffff'
107875	6001	6002	ACK	986	950	774	571	x''
107968	6002	6001	DAT	951	0	571	774	x'42e27e063200000000ffff'
107984	6001	6002	DAT	987	951	774	572	x'02a9f908d5fa01452bb8b18464d227a8aa4fa8c2a0a614000000ffff'
108000	6002	6001	DAT	952	987	572	775	x'02190133ea2394fe0431f213c4c80f10ea2384020902000000ffff'
108031	6001	6002	ACK	988	952	775	573	x''
108078	6002	6001	DAT	953	0	573	775	x'4232e20b9001000000ffff'
108078	6001	6002	ACK	989	953	775	574	x''
108172	6002	6001	DAT	954	0	574	775	x'42e27e053200000000ffff'
108187	6001	6002	ACK	990	954	775	575	x''
108281	6002	6001	DAT	955	0	575	775	x'42e27e033200000000ffff'
108297	6001	6002	DAT	991	955	775	576	x'021af90962e40708f51142c1b47c46d5f2052afc0555f82b54f82baa30a87d06000000ffff'
108328	6002	6001	DAT	956	991	576	776	x'021908b3e80b94fe0ab1e02bc4c8cf100a2409ac3dcfb156edfc71fca570a0c7239b57499b6f7f81c882d402000000ffff'
108343	6001	6002	DAT	992	956	776	577	x'025af0156224c828e8001d90073281599ce11c6bd5ce1fc75f0a077a3cb27995b4f9f617885a901600000000ffff'
108375	6002	6001	DAT	957	992	577	777	x'4232f93b9001000000ffff'
108390	6001	6002	ACK	993	957	777	578	x''
108468	6002	6001	DAT	958	0	578	777	x'42e2fe003200000000ffff'
108500	6001	6002	DAT	994	958	777	579	x'0299f01d6af03754ff7d47b507d4fe03000000ffff'
108531	6002	6001	DAT	959	994	579	778	x'02190cb3f03bc482ef10bddf20148807000000ffff'
108547	6001	6002	DAT	995	959	778	580	x'02daf31da2f71b8402f100000000ffff'
108578	6002	6001	ACK	960	995	580	779	x''
108609	6001	6002	DAT	996	0	779	580	x'02a9fd81500b000000ffff'
108625	6002	6001	DAT	961	996	580	780	x'42d2f313aaf60744ed0f88221005000000ffff'
108656	6001	6002	ACK	997	961	780	581	x''
108687	6002	6001	DAT	962	0	581	780	x'4252f40bc800000000ffff'
108703	6001	6002	ACK	998	962	780	582	x''
108781	6002	6001	DAT	963	0	582	780	x'42e2fe063200000000ffff'
108812	6001	6002	DAT	999	963	780	583	x'02a9fd0951fb03a2e80754d14f5445a086244f2f3f28cd439b8f648d15c1c68946c78846de1811b6f1a1d1b1a1c13b3644cd71a1d131a1d131216c634284c68246da18d0e8f80ffd760f0ec7b11f6a8efb8c8ef90cbd319fe138de333ad633f4c67a06c338cf601ae3411fdf0101c4f84e90f662a70565131de770643981a52eafea018fef08aa95e11bdf01d5eca0be3aa89687f6d501000000ffff'
108828	6002	6001	DAT	964	999	583	781	x'02e981e9fd05d1fb0ba2f7278402f100000000ffff'
108859	6001	6002	DAT	1000	964	781	584	x'0276e4413c6047fe278402f100000000ffff'
108875	6002	6001	DAT	965	1000	584	782	x'42d2f307c800000000ffff'
108906	6001	6002	DAT	1001	965	782	585	x'02a9fd0355fb1ba116000000ffff'
108937	6002	6001	ACK	966	1001	585	783	x''
108984	6002	6001	DAT	967	0	585	783	x'02a9fd0d51fb1ba2e837aaa2bf4006000000ffff'
109015	6001	6002	DAT	1002	967	783	586	x'0209831a05403d3093fe20648d21a200000000ffff'
109031	6002	6001	DAT	968	1002	586	784	x'0229fa0351f407a2084401000000ffff'
109062	6001	6002	DAT	1003	968	784	587	x'024afe819804a200000000ffff'
109093	6002	6001	ACK	969	1003	587	785	x''
109125	6001	6002	DAT	1004	0	785	587	x'02a9f98b5003000000ffff'
109140	6002	6001	DAT	970	1004	587	786	x'4252f40faae82f44d15f88221005000000ffff'
109172	6001	6002	DAT	1005	970	786	588	x'0299f00fa2e82f44118802000000ffff'
109187	6002	6001	DAT	971	1005	588	787	x'4252f41fc800000000ffff'
109218	6001	6002	ACK	1006	971	787	589	x''
109297	6002	6001	DAT	972	0	589	787	x'42e23230313000000000ffff'
109312	6001	6002	ACK	1007	972	787	590	x''
109390	6002	6001	DAT	973	0	590	787	x'42e23202b900000000ffff'
109422	6001	6002	DAT	1008	973	787	591	x'0229fa87aae83fd415a0760748fa3faa342354'
109437	6002	6001	ACK	974	1008	591	788	x''
109437	6001	6002	DAT	1009	0	788	591	x'183cae001106000000ffff'
109468	6002	6001	DAT	975	1009	591	789	x'02190133ea3fc4a8ff10a3fe41a8ff5049905ea0248832865000000000ffff'
109484	6001	6002	DAT	1010	975	789	592	x'021a09e2018dfc0731f93f84020902000000ffff'
109500	6002	6001	DAT	976	1010	592	790	x'42328909c805000000ffff'
109515	6001	6002	ACK	1011	976	790	593	x''
109593	6002	6001	DAT	977	0	593	790	x'42e23203b900000000ffff'
109625	6001	6002	DAT	1012	977	790	594	x'026961826a6164423189192acc841006000000ffff'
109640	6002	6001	DAT	978	1012	594	791	x'02e98159c004d1cb04d1cb08a1403c00000000ffff'
109672	6001	6002	DAT	1013	978	791	595	x'029ac40431891142817800000000ffff'
109687	6002	6001	DAT	979	1013	595	792	x'42d2c302e402000000ffff'
109718	6001	6002	ACK	1014	979	792	596	x''
109797	6002	6001	DAT	980	0	596	792	x'42e2b202b900000000ffff'
109828	6001	6002	DAT	1015	980	792	597	x'02a96581aa65463582152acc821006000000ffff'
109859	6002	6001	DAT	981	1015	597	793	x'02698519c502318205a2971942817800000000ffff'
109875	6001	6002	ACK	1016	981	793	598	x''
109922	6002	6001	DAT	982	0	598	793	x'42d2c306e402000000ffff'
109937	6001	6002	DAT	1017	982	793	599	x'021ac102d1cb0ca1605a5951b5829a4f00000000ffff'
109953	6002	6001	ACK	983	1017	599	794	x''
110015	6002	6001	DAT	984	0	599	794	x'02a96585a8658528624555c40ee402000000ffff'
110031	6001	6002	DAT	1018	984	794	600	x'0209b3a10a835a54402358217a4114000000ffff'
110062	6002	6001	DAT	985	1018	600	795	x'0229628328628328025100000000ffff'
110078	6001	6002	DAT	1019	985	795	601	x'02f2d8203c1005000000ffff'
110109	6002	6001	DAT	986	1019	601	796	x'4252c401e402000000ffff'
110125	6001	6002	DAT	1020	986	796	602	x'02a901b5b800000000ffff'
110156	6002	6001	ACK	987	1020	602	797	x''
110156	6001	6002	DAT	1021	0	797	602	x'026965476805000000ffff'
110187	6002	6001	DAT	988	1021	602	798	x'0229628728628728025100000000ffff'
110218	6001	6002	ACK	1022	988	798	603	x''
110218	6002	6001	DAT	989	0	603	798	x'4252c409e402000000ffff'
110234	6001	6002	DAT	1023	989	798	604	x'022a62872862872ae2842ae2402802000000ffff'
110265	6002	6001	DAT	990	1023	604	799	x'0229e28028e28028025100000000ffff'
110297	6001	6002	DAT	1024	990	799	605	x'022ae28028025100000000ffff'
110312	6002	6001	DAT	991	1024	605	800	x'4252c405e402000000ffff'
110343	6001	6002	DAT	1025	991	800	606	x'022902b5d900000000ffff'
110359	6002	6001	ACK	992	1025	606	801	x''
110359	6001	6002	DAT	1026	0	801	606	x'0229e2442802000000ffff'
110390	6002	6001	DAT	993	1026	606	802	x'0229e28428e28428025100000000ffff'
110422	6001	6002	DAT	1027	993	802	607	x'022ae28428025100000000ffff'
110422	6002	6001	DAT	994	1027	607	803	x'4252c40de402000000ffff'
110437	6001	6002	ACK	1028	994	803	608	x''
110515	6002	6001	DAT	995	0	608	803	x'42e2f200b900000000ffff'
110547	6001	6002	DAT	1029	995	803	609	x'0229e2862ae2427529a89d07000000ffff'
110562	6002	6001	ACK	996	1029	609	804	x''
110578	6001	6002	DAT	1030	0	804	609	x'020973238401000000ffff'
110593	6002	6001	DAT	997	1030	609	805	x'02e9e182e8e182e88199c40d11e58688a269e5057201000000ffff'
110625	6001	6002	DAT	1031	997	805	610	x'0209f3429ccc0d3103a407b1140d2408000000ffff'
110640	6002	6001	ACK	998	1031	610	806	x''
110672	6001	6002	DAT	1032	0	806	610	x'0269e1416801000000ffff'
110703	6002	6001	ACK	999	1032	610	807	x''
110718	6002	6001	DAT	1000	0	610	807	x'0229e28128e28128e24155c407e402000000ffff'
110750	6001	6002	DAT	1033	1000	807	611	x'0269e18368e18168015100000000ffff'
110781	6002	6001	ACK	1001	1033	611	808	x''
110781	6001	6002	DAT	1034	0	808	611	x'0229e2452802000000ffff'
110797	6002	6001	DAT	1002	1034	611	809	x'0229e28528e28528e24555c40fe402000000ffff'
110828	6001	6002	DAT	1035	1002	809	612	x'0229e28728e28528025100000000ffff'
110859	6002	6001	ACK	1003	1035	612	810	x''
110875	6001	6002	DAT	1036	0	810	612	x'0229e2432802000000ffff'
110906	6002	6001	ACK	1004	1036	612	811	x''
110984	6001	6002	DAT	1037	0	811	612	x'0271f9115c00000000ffff'
111015	6002	6001	DAT	1005	1037	612	812	x'0229e28328e28328e24355240055c40f51c40f51c48faa4810c805000000ffff'
111031	6001	6002	DAT	1038	1005	812	613	x'02e91180fa4010a2971fa2970f42817800000000ffff'
111062	6002	6001	ACK	1006	1038	613	813	x''
111093	6001	6002	DAT	1039	0	813	613	x'02e91140e801000000ffff'
111109	6002	6001	ACK	1007	1039	613	814	x''
111187	6001	6002	DAT	1040	0	814	613	x'027105115c00000000ffff'
111218	6002	6001	DAT	1008	1040	613	815	x'02291280281280281240552404552408512408512488aa4818c805000000ffff'
111234	6001	6002	DAT	1041	1008	815	614	x'026915821a210c314210a2570042817800000000ffff'
111265	6002	6001	ACK	1009	1041	614	816	x''
111297	6001	6002	DAT	1042	0	816	614	x'02e91142e801000000ffff'
111312	6002	6001	DAT	1010	1042	614	817	x'02291282281282281242552402e402000000ffff'
111343	6001	6002	DAT	1043	1010	817	615	x'02a91581a8158228025100000000ffff'
111375	6002	6001	ACK	1011	1043	615	818	x''
111406	6001	6002	DAT	1044	0	818	615	x'022912462802000000ffff'
111422	6002	6001	DAT	1012	1044	615	819	x'0229128628128628124655240ae402000000ffff'
111453	6001	6002	DAT	1045	1012	819	616	x'0229128528128628025100000000ffff'
111468	6002	6001	ACK	1013	1045	616	820	x''
111500	6001	6002	DAT	1046	0	820	616	x'022912412802000000ffff'
111531	6002	6001	DAT	1014	1046	616	821	x'02291281281281281241552406e402000000ffff'
111547	6001	6002	DAT	1047	1014	821	617	x'0229128328128128025100000000ffff'
111578	6002	6001	ACK	1015	1047	617	822	x''
111609	6001	6002	DAT	1048	0	822	617	x'022912452802000000ffff'
111625	6002	6001	DAT	1016	1048	617	823	x'0229128528128528124555240ee402000000ffff'
111656	6001	6002	DAT	1049	1016	823	618	x'02291287281285281265820f1402000000ffff'
111672	6002	6001	ACK	1017	1049	618	824	x''
111750	6002	6001	DAT	1018	0	618	824	x'42e24a00b900000000ffff'
111765	6001	6002	DAT	1050	1018	824	619	x'0249825ad700000000ffff'
111797	6002	6001	ACK	1019	1050	619	825	x''
111828	6001	6002	DAT	1051	0	825	619	x'02e91143e801000000ffff'
111843	6002	6001	DAT	1020	1051	619	826	x'42e24a428d108318210631024401000000ffff'
111875	6001	6002	DAT	1052	1020	826	620	x'02094b42f48841f4802800000000ffff'
111890	6002	6001	ACK	1021	1052	620	827	x''
111922	6001	6002	DAT	1053	0	827	620	x'022912472802000000ffff'
111953	6002	6001	ACK	1022	1053	620	828	x''
112015	6001	6002	DAT	1054	0	828	620	x'027125105c00000000ffff'
112047	6002	6001	ACK	1023	1054	620	829	x''
112125	6001	6002	DAT	1055	0	829	620	x'027125115c00000000ffff'
112140	6002	6001	DAT	1024	1055	620	830	x'02898a4344d18c90822812872a928028928088a2992f0d552409512409512489aa4806c805000000ffff'
112172	6001	6002	DAT	1056	1024	830	621	x'021921050d1969282d0331521262a4384ac44b4004417200000000ffff'
